Sector,Category,Crop,QueryType,StateName,DistrictName,BlockName
4,22,231,1,0,38,725
4,22,231,1,0,38,725
4,22,231,1,0,38,725
1,18,172,1,0,38,725
1,18,172,1,0,38,725
1,18,172,1,0,38,725
4,22,30,38,2,33,793
4,22,38,23,0,38,796
4,22,38,23,0,38,796
4,22,38,23,0,38,796
4,22,38,1,0,24,784
4,22,32,1,0,24,784
1,18,172,43,2,33,793
1,21,223,47,2,33,793
1,18,172,1,0,10,485
1,16,180,43,2,33,512
1,17,161,38,2,33,793
1,18,172,67,2,33,512
1,18,172,23,0,10,485
4,22,75,1,6,11,642
1,5,174,1,0,10,485
1,5,174,1,0,38,725
1,5,174,1,0,38,725
1,5,174,1,0,38,725
4,22,30,1,5,45,486
1,18,172,67,0,38,544
1,18,172,67,0,38,544
1,18,172,67,0,38,544
1,18,172,0,1,50,309
1,18,172,38,4,16,107
1,10,109,1,1,50,244
4,22,45,23,0,32,160
1,5,241,67,5,45,756
4,22,38,1,0,32,834
1,5,174,1,0,24,664
1,18,172,67,2,33,839
1,18,172,23,0,24,664
1,5,174,47,0,10,849
4,22,75,1,6,11,642
4,22,75,1,6,11,642
4,11,110,1,0,10,100
4,11,148,47,6,11,587
4,22,198,1,6,11,587
4,9,113,1,6,11,262
4,22,73,1,0,38,88
4,22,73,1,0,38,88
4,22,73,1,0,38,88
4,6,99,23,4,16,113
1,21,223,67,4,16,64
4,22,231,1,0,17,227
1,18,172,38,0,24,694
1,5,174,1,0,24,557
4,22,54,67,5,45,756
4,22,73,1,4,16,107
1,20,107,1,1,50,688
1,18,172,67,2,33,512
1,18,172,67,4,16,107
1,20,27,1,4,16,64
1,5,174,1,0,10,849
1,5,241,43,4,16,707
1,18,172,38,0,24,694
1,18,172,67,2,33,512
1,5,174,67,6,11,511
4,22,38,67,6,11,783
1,18,172,38,0,10,849
1,5,174,1,6,11,344
4,22,75,1,0,10,100
1,18,172,67,4,16,295
4,22,192,1,6,11,150
1,16,147,47,1,50,376
4,22,35,23,5,45,321
4,22,73,1,1,50,746
4,22,38,67,6,11,587
4,22,38,27,1,50,746
1,18,172,1,0,38,725
1,18,172,1,0,38,725
1,18,172,1,0,38,725
1,18,172,67,4,16,775
4,22,58,55,2,33,443
1,17,211,67,6,11,648
1,5,241,23,5,45,321
1,18,172,67,2,33,443
1,5,241,47,4,16,107
1,20,107,63,2,33,793
1,18,172,67,4,16,866
1,18,172,1,1,50,488
4,22,178,67,5,45,235
1,18,172,67,5,45,756
4,22,178,67,5,45,235
4,11,148,1,6,11,783
4,22,231,1,0,32,442
4,22,30,64,2,33,793
1,5,174,1,0,38,59
1,5,174,1,0,38,59
1,5,174,1,0,38,59
1,18,172,67,4,16,107
1,5,241,43,2,33,793
1,5,174,67,6,11,783
1,18,172,1,0,17,508
1,18,172,1,0,17,508
1,18,172,0,2,33,512
1,20,107,1,2,33,512
4,22,231,1,6,11,344
1,18,172,67,2,33,793
1,18,172,1,2,33,512
1,18,172,1,2,33,512
1,18,172,43,2,33,512
1,5,241,23,4,16,107
1,17,108,1,1,50,376
4,11,148,47,6,11,605
1,5,174,1,6,11,761
1,5,241,43,1,50,244
1,18,172,43,1,50,244
1,18,172,38,0,38,88
1,18,172,38,0,38,88
1,18,172,38,0,38,88
4,22,169,1,5,45,235
1,5,174,1,6,11,761
1,18,172,67,5,45,486
1,18,172,38,2,33,512
1,17,211,23,1,50,370
1,18,172,67,2,33,443
1,18,172,67,2,33,443
4,11,148,1,4,16,119
1,18,172,38,1,50,380
4,22,35,1,4,16,759
1,5,174,1,0,24,784
1,5,241,67,5,45,756
4,22,58,47,2,33,512
4,22,75,1,6,11,587
4,22,30,1,4,16,759
1,5,241,1,2,33,348
1,5,241,1,2,33,348
1,18,172,0,2,33,443
4,22,231,1,0,24,694
1,18,172,38,1,50,309
1,18,172,38,4,16,64
1,21,223,23,4,16,64
1,20,116,15,4,16,64
1,5,241,43,2,33,348
4,22,231,1,2,33,443
4,22,231,1,2,33,443
1,18,172,67,2,33,793
4,11,221,67,2,33,443
1,18,172,67,2,33,793
1,18,172,1,0,38,544
1,18,172,1,0,38,544
1,18,172,1,0,38,544
1,18,172,43,2,33,793
4,11,143,23,5,45,486
1,4,24,38,2,33,348
1,4,24,38,2,33,348
4,11,148,1,6,11,841
1,5,174,1,6,11,605
4,22,231,1,0,10,293
4,22,198,1,6,11,587
1,18,172,57,1,50,380
1,18,172,38,0,38,725
1,18,172,38,0,38,725
1,18,172,38,0,38,725
4,9,149,1,0,10,100
4,11,123,27,4,16,707
1,18,172,67,5,45,685
1,17,108,47,1,50,244
3,13,97,34,4,16,295
1,18,172,67,5,45,321
1,17,108,1,1,50,380
1,18,172,38,0,38,59
1,18,172,38,0,38,59
1,18,172,38,0,38,59
4,22,169,47,4,16,707
1,5,174,1,0,38,544
1,5,174,1,0,38,544
1,5,174,1,0,38,544
4,22,231,1,0,17,542
4,11,148,1,6,11,586
1,5,174,67,6,11,587
4,9,200,38,1,50,746
4,22,231,23,0,17,542
4,11,148,23,5,45,685
1,20,107,63,2,33,512
1,18,172,1,1,50,688
1,17,108,23,0,24,204
1,18,172,38,1,50,376
1,18,172,67,4,16,78
1,18,172,38,1,50,746
1,18,172,67,5,45,235
1,21,223,47,4,16,221
1,5,241,38,2,33,793
1,18,172,67,2,33,443
1,18,172,0,0,17,634
1,18,172,67,2,33,348
4,11,148,47,4,16,120
4,22,30,1,4,16,759
1,18,172,38,1,50,901
4,22,231,1,4,16,775
1,18,172,63,1,50,244
1,18,172,67,4,16,759
4,11,148,1,6,11,841
1,5,241,67,4,16,707
1,18,172,67,4,16,707
1,5,174,1,6,11,783
1,5,241,38,4,16,119
1,5,174,67,6,11,641
4,22,75,67,1,50,746
1,16,147,67,4,16,707
1,21,223,67,5,45,321
1,18,172,43,4,16,107
1,5,241,43,4,16,107
1,18,172,67,4,16,221
4,22,30,1,0,24,204
4,22,30,1,0,24,204
4,22,172,23,0,38,725
4,22,172,23,0,38,725
4,22,172,23,0,38,725
4,22,169,1,5,45,321
4,22,38,23,0,24,204
4,22,198,1,6,11,841
1,18,172,38,4,16,78
4,22,231,55,2,33,443
1,18,172,23,0,38,88
1,18,172,23,0,38,88
1,18,172,23,0,38,88
1,18,172,62,2,33,512
1,18,172,67,2,33,443
1,18,172,23,0,38,59
1,18,172,23,0,38,59
1,18,172,23,0,38,59
1,18,172,15,2,33,512
4,6,99,67,2,33,443
4,22,191,67,6,11,587
1,5,241,67,5,45,486
4,22,169,23,0,10,620
1,18,172,67,5,45,756
4,11,189,1,4,16,521
4,22,32,1,2,33,512
4,11,148,67,4,16,220
1,5,241,67,4,16,786
1,5,241,27,4,16,786
4,6,99,23,5,45,321
4,22,30,1,2,33,348
4,22,178,1,5,45,756
1,18,172,38,4,16,786
1,18,172,0,2,33,348
1,18,172,23,0,24,204
4,22,30,23,0,17,227
4,22,169,1,4,16,707
4,22,38,1,0,38,796
4,22,38,1,0,38,796
4,22,38,1,0,38,796
4,22,48,23,5,45,129
1,18,172,67,5,45,685
1,5,241,27,0,10,849
1,5,241,43,0,10,485
1,5,174,1,0,10,485
1,18,172,23,0,10,849
1,18,172,67,4,16,775
1,18,172,38,2,33,443
4,11,63,1,2,33,793
1,18,172,38,2,33,512
1,18,172,67,2,33,348
1,18,172,67,2,33,348
1,18,172,43,2,33,348
4,22,231,1,0,17,227
1,20,185,1,4,16,85
1,18,172,67,2,33,839
1,18,172,0,1,50,688
1,18,172,22,0,10,580
1,17,211,54,6,11,586
1,18,172,27,1,50,244
1,18,172,22,0,24,664
1,5,174,1,6,11,262
1,20,185,1,4,16,295
1,18,172,1,0,24,71
4,22,30,1,2,33,443
1,18,172,0,1,50,309
1,18,172,67,2,33,793
1,17,211,0,1,50,609
1,5,174,67,6,11,783
1,18,172,1,0,10,578
4,9,149,23,2,33,793
1,18,172,67,1,50,380
4,22,145,1,2,33,512
1,18,172,22,0,32,160
4,22,65,23,1,50,244
1,18,172,38,0,32,160
1,18,172,67,5,45,756
4,11,148,1,6,11,586
1,20,185,1,4,16,107
1,18,172,67,2,33,443
1,18,172,67,4,16,295
4,22,169,1,6,11,463
1,18,172,1,0,38,544
1,18,172,1,0,38,544
1,18,172,1,0,38,544
1,20,33,1,0,10,580
4,11,63,1,6,11,641
1,18,172,67,0,10,580
1,5,174,1,6,11,262
4,22,169,1,5,45,321
4,22,231,1,2,33,348
1,18,172,67,4,16,295
1,18,172,67,4,16,707
1,5,241,67,4,16,85
1,18,172,1,0,10,100
1,18,172,38,0,38,796
1,18,172,38,0,38,796
1,18,172,38,0,38,796
4,22,45,1,0,10,293
1,17,108,38,2,33,443
1,18,172,67,4,16,866
1,18,172,67,2,33,793
1,18,172,38,0,38,544
1,18,172,38,0,38,544
1,18,172,38,0,38,544
1,18,172,67,2,33,793
1,18,172,67,5,45,685
1,17,108,54,6,11,586
1,18,172,67,5,45,685
1,18,172,38,4,16,78
1,18,172,56,1,50,309
1,18,172,67,4,16,220
1,18,172,43,2,33,839
1,18,172,43,2,33,839
2,2,36,25,4,16,119
1,18,172,1,0,24,355
1,5,241,23,1,50,380
4,22,145,1,2,33,512
1,18,172,23,4,16,220
4,22,75,1,6,11,642
4,22,145,1,2,33,512
1,18,172,43,1,50,940
1,18,172,23,0,24,664
1,18,172,0,0,38,88
1,18,172,0,0,38,88
1,18,172,0,0,38,88
1,18,172,38,1,50,376
1,18,172,38,1,50,376
4,11,148,23,0,17,634
4,22,58,1,4,16,707
4,11,28,67,2,33,793
4,11,148,1,5,45,758
1,5,241,67,4,16,85
1,18,172,38,2,33,512
4,22,30,23,0,38,796
4,22,30,23,0,38,796
4,22,30,23,0,38,796
1,18,172,67,2,33,348
1,5,241,15,2,33,512
1,18,172,67,4,16,707
1,5,241,22,2,33,348
1,17,108,0,1,50,376
1,18,172,67,4,16,107
4,11,148,1,4,16,707
1,18,172,67,2,33,512
1,18,172,58,1,50,746
4,22,38,55,2,33,512
1,18,172,1,0,10,849
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
4,6,76,43,2,33,512
1,18,172,67,5,45,685
4,22,58,1,0,10,580
1,18,172,67,4,16,295
1,18,172,67,5,45,756
4,22,54,1,2,33,512
1,5,241,67,5,45,756
4,11,148,1,4,16,295
4,6,71,1,1,50,940
4,22,169,1,5,45,486
4,6,71,43,2,33,793
1,20,27,67,2,33,443
1,18,172,67,5,45,486
1,18,172,67,5,45,235
1,18,172,0,0,10,620
1,18,172,67,4,16,786
4,11,148,1,6,11,586
1,18,172,38,2,33,839
1,5,241,67,5,45,235
4,11,148,1,0,17,508
1,5,174,67,5,45,486
1,18,172,67,5,45,486
1,18,172,1,0,17,634
4,11,148,1,6,11,586
1,18,172,67,5,45,486
1,5,241,67,5,45,685
1,18,172,38,0,38,59
1,18,172,38,0,38,59
1,18,172,38,0,38,59
1,18,172,67,0,38,59
1,18,172,67,0,38,59
1,18,172,67,0,38,59
1,18,172,0,1,50,488
1,5,241,67,5,45,756
4,22,169,1,6,11,586
1,18,172,67,4,16,521
1,18,172,1,0,10,849
1,18,172,38,0,38,59
1,18,172,38,0,38,59
1,18,172,38,0,38,59
1,18,172,67,0,24,355
1,18,172,43,5,45,756
1,18,172,67,5,45,756
1,5,241,67,5,45,235
1,18,172,1,2,33,348
4,22,214,1,2,33,348
4,22,214,67,2,33,348
1,18,172,67,5,45,486
1,18,172,1,0,24,557
1,18,172,1,0,10,849
4,22,38,1,0,17,227
4,22,75,23,2,33,443
4,22,231,23,6,11,587
4,11,148,47,6,11,586
4,22,73,1,0,24,557
1,18,172,1,1,50,901
1,5,174,1,0,38,88
1,5,174,1,0,38,88
1,5,174,1,0,38,88
1,18,172,57,2,33,512
1,18,172,67,0,10,849
1,18,172,67,4,16,64
4,11,148,1,0,38,544
4,11,148,1,0,38,544
4,11,148,1,0,38,544
4,11,63,23,1,50,309
4,19,66,1,6,11,841
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,4,16,866
1,18,172,67,0,10,100
1,5,174,23,0,10,100
1,18,172,67,0,24,557
4,22,75,1,6,11,262
1,18,172,67,2,33,512
1,18,172,23,1,50,746
4,22,30,1,0,10,100
4,11,176,23,4,16,759
2,2,36,41,4,16,85
1,5,241,1,2,33,512
1,16,42,1,1,50,380
1,5,174,1,6,11,760
4,22,169,1,6,11,648
4,22,231,47,0,24,204
4,22,30,1,6,11,586
1,5,174,47,6,11,586
4,22,231,1,0,38,544
4,22,231,1,0,38,544
4,22,231,1,0,38,544
4,11,189,1,4,16,221
1,20,185,1,4,16,120
1,18,172,1,0,38,544
1,18,172,1,0,38,544
1,18,172,1,0,38,544
4,11,143,47,6,11,783
4,22,240,23,0,17,634
1,10,109,63,2,33,443
1,18,172,27,1,50,309
1,18,172,67,5,45,756
1,20,185,1,4,16,707
4,11,63,1,4,16,107
1,20,185,1,4,16,707
4,22,191,67,6,11,587
4,22,169,1,1,50,688
1,18,172,67,2,33,348
1,17,211,1,1,50,370
1,5,174,1,6,11,783
1,5,241,23,0,24,355
1,18,172,67,2,33,512
1,18,172,67,2,33,793
4,11,148,47,6,11,641
1,18,172,1,0,24,204
1,18,172,54,0,24,204
4,19,66,23,1,50,609
4,11,148,23,1,50,609
1,18,172,38,1,50,488
1,18,172,57,2,33,512
4,22,38,1,0,38,725
4,22,38,1,0,38,725
4,22,38,1,0,38,725
1,18,172,67,4,16,220
1,18,172,38,2,33,443
1,17,142,67,2,33,348
1,17,211,27,1,50,370
1,20,27,38,2,33,793
4,22,38,1,0,38,725
4,22,38,1,0,38,725
4,22,38,1,0,38,725
1,18,172,67,2,33,348
4,22,119,55,2,33,793
4,22,231,1,2,33,443
1,5,241,67,5,45,685
4,22,192,1,0,38,725
4,22,192,1,0,38,725
4,22,192,1,0,38,725
4,22,38,1,0,24,204
1,18,172,54,0,38,725
1,18,172,54,0,38,725
1,18,172,54,0,38,725
4,6,99,43,2,33,348
1,17,211,27,1,50,244
1,20,27,43,2,33,839
1,18,172,38,0,38,544
1,18,172,38,0,38,544
1,18,172,38,0,38,544
1,20,27,43,2,33,839
1,18,172,38,0,38,544
1,18,172,38,0,38,544
1,18,172,38,0,38,544
1,5,20,67,2,33,348
1,5,20,67,2,33,512
1,18,172,1,0,17,542
4,22,231,1,0,17,542
1,18,172,67,1,50,376
4,22,30,1,0,17,227
1,18,172,67,4,16,759
1,18,172,67,4,16,759
1,18,172,57,0,17,227
1,18,172,67,2,33,443
1,5,174,1,6,11,344
4,22,30,23,0,38,88
4,22,30,23,0,38,88
4,22,30,23,0,38,88
4,11,19,23,4,16,221
4,22,178,1,5,45,756
4,22,30,1,4,16,707
1,18,172,67,2,33,348
1,18,172,1,0,24,557
1,5,20,67,2,33,443
1,18,172,67,2,33,443
1,18,172,1,0,24,694
1,18,172,9,1,50,746
1,18,172,67,2,33,443
4,11,148,47,2,33,793
1,18,172,67,2,33,348
1,18,172,67,2,33,443
1,18,172,67,2,33,348
1,18,172,67,2,33,443
4,11,170,38,2,33,793
4,22,75,47,6,11,641
1,20,185,1,4,16,295
4,22,75,47,6,11,642
4,22,231,23,0,17,227
1,21,223,47,4,16,221
1,5,241,67,2,33,443
1,21,223,27,4,16,221
4,22,192,1,0,38,796
4,22,192,1,0,38,796
4,22,192,1,0,38,796
1,17,211,23,1,50,309
1,5,174,27,0,17,227
1,18,172,1,0,17,227
1,18,172,57,2,33,793
4,6,31,1,2,33,348
4,22,30,1,0,17,508
1,18,172,22,1,50,244
1,18,172,67,2,33,348
1,18,172,67,2,33,443
1,20,107,67,2,33,443
1,18,172,38,2,33,793
1,20,27,67,2,33,793
1,18,172,67,2,33,512
4,22,178,67,5,45,235
1,18,172,67,2,33,348
1,18,172,67,2,33,512
4,11,148,1,4,16,221
4,11,148,38,4,16,220
4,22,58,1,5,45,129
1,18,172,67,2,33,512
1,18,172,67,2,33,512
1,5,174,68,6,11,511
1,18,172,67,2,33,443
1,18,172,15,1,50,370
1,18,172,67,2,33,512
1,20,27,67,2,33,512
4,22,231,23,5,45,685
4,22,231,23,5,45,685
1,18,172,67,2,33,348
4,11,138,1,2,33,512
1,18,172,67,2,33,443
1,18,172,67,2,33,348
1,18,172,67,2,33,512
1,17,161,67,2,33,348
1,16,21,1,2,33,793
4,11,148,47,6,11,511
1,5,241,67,2,33,348
1,18,172,67,5,45,756
4,11,209,1,5,45,685
1,5,241,67,5,45,486
1,18,172,67,2,33,512
1,18,172,1,0,24,784
4,19,66,1,6,11,624
1,20,33,63,0,24,355
1,18,172,67,4,16,119
1,18,172,67,2,33,512
1,18,172,38,4,16,107
1,18,172,67,2,33,793
1,18,172,67,2,33,443
4,22,231,1,2,33,443
1,18,172,23,1,50,309
1,5,241,38,5,45,486
1,18,172,38,0,24,204
1,18,172,67,2,33,793
1,17,126,22,4,16,107
1,18,172,67,2,33,793
1,5,241,67,5,45,486
1,5,174,68,0,38,59
1,5,174,68,0,38,59
1,5,174,68,0,38,59
1,18,172,0,0,10,100
1,18,172,67,2,33,512
1,20,27,67,2,33,512
1,18,172,67,4,16,521
1,18,172,1,0,10,485
1,18,172,38,1,50,370
1,18,172,67,1,50,244
4,22,192,23,6,11,587
1,16,42,21,1,50,376
4,22,38,1,6,11,587
1,18,172,67,2,33,512
1,18,172,54,0,38,725
1,18,172,54,0,38,725
1,18,172,54,0,38,725
1,5,174,1,0,38,725
1,5,174,1,0,38,725
1,5,174,1,0,38,725
1,18,172,67,1,50,488
1,18,172,43,2,33,839
4,22,231,1,0,38,59
4,22,231,1,0,38,59
4,22,231,1,0,38,59
1,18,172,67,2,33,512
1,5,20,67,2,33,348
1,20,33,27,6,11,624
1,5,174,68,6,11,642
4,22,30,1,6,11,642
4,11,148,1,4,16,221
4,11,143,23,5,45,486
1,18,172,67,5,45,756
1,5,241,67,6,11,783
1,18,172,67,2,33,348
1,18,172,0,1,50,688
1,21,223,68,4,16,759
1,21,223,68,4,16,759
4,22,75,1,6,11,747
1,18,172,1,0,38,59
1,18,172,1,0,38,59
1,18,172,1,0,38,59
1,18,172,54,0,38,59
1,18,172,54,0,38,59
1,18,172,54,0,38,59
1,17,211,1,1,50,380
4,22,32,1,2,33,793
1,18,172,1,0,38,796
1,18,172,1,0,38,796
1,18,172,1,0,38,796
1,18,172,67,2,33,793
4,6,71,1,2,33,512
1,10,247,63,2,33,839
1,18,172,67,2,33,443
4,11,148,1,4,16,220
1,5,241,67,2,33,793
4,22,169,1,4,16,295
1,20,27,1,5,45,321
4,22,2,23,6,11,642
1,18,172,0,2,33,443
1,18,172,38,0,24,204
1,18,172,67,2,33,443
4,11,148,1,1,50,376
4,9,200,57,2,33,839
4,11,138,1,4,16,220
4,22,30,1,2,33,793
1,17,211,1,1,50,688
1,5,174,1,6,11,760
1,18,172,67,5,45,321
1,18,172,67,2,33,443
1,18,172,38,0,24,355
4,11,148,1,4,16,113
4,15,163,1,2,33,512
4,6,99,47,2,33,512
1,18,172,67,2,33,512
4,22,240,1,6,11,783
4,22,240,1,6,11,783
4,22,240,1,6,11,783
1,18,172,38,0,24,784
1,18,172,67,1,50,380
4,22,169,1,1,50,688
4,11,123,1,6,11,760
4,11,123,1,6,11,760
1,20,27,1,2,33,793
1,18,172,67,2,33,443
1,5,174,1,0,24,355
1,18,172,54,0,24,355
1,18,172,67,2,33,793
1,18,172,58,1,50,309
1,18,172,23,0,38,725
1,18,172,23,0,38,725
1,18,172,23,0,38,725
1,18,172,67,4,16,707
1,18,172,38,0,38,725
1,18,172,38,0,38,725
1,18,172,38,0,38,725
1,5,241,23,0,38,59
1,5,241,23,0,38,59
1,5,241,23,0,38,59
1,20,185,1,4,16,64
1,5,174,1,6,11,641
4,11,148,47,6,11,761
1,18,172,22,0,38,725
1,18,172,22,0,38,725
1,18,172,22,0,38,725
1,18,172,22,0,38,725
1,18,172,22,0,38,725
1,18,172,22,0,38,725
1,20,156,23,1,50,609
1,18,172,22,0,38,725
1,18,172,22,0,38,725
1,18,172,22,0,38,725
1,18,172,23,0,38,725
1,18,172,23,0,38,725
1,18,172,23,0,38,725
1,5,241,67,5,45,486
1,18,172,23,0,38,725
1,18,172,23,0,38,725
1,18,172,23,0,38,725
1,18,172,67,1,50,488
4,22,169,1,1,50,688
1,20,27,47,2,33,512
1,18,172,57,1,50,609
1,20,33,63,0,24,664
4,11,63,1,2,33,443
1,18,172,22,0,24,664
1,18,172,67,4,16,866
1,18,172,67,5,45,758
4,22,30,27,1,50,746
1,20,185,67,4,16,113
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
4,22,169,1,6,11,783
1,5,174,1,6,11,783
1,5,174,67,6,11,783
4,11,105,1,0,38,88
4,11,105,1,0,38,88
4,11,105,1,0,38,88
4,22,231,1,6,11,605
4,11,148,47,2,33,793
1,18,172,43,2,33,512
4,22,231,1,0,38,796
4,22,231,1,0,38,796
4,22,231,1,0,38,796
1,18,172,22,4,16,85
1,18,172,38,0,38,725
1,18,172,38,0,38,725
1,18,172,38,0,38,725
1,5,174,67,6,11,150
1,18,172,67,4,16,85
1,5,20,67,2,33,793
1,20,27,43,2,33,793
1,18,172,1,1,50,309
4,22,191,67,6,11,587
1,18,172,67,2,33,348
4,22,178,1,5,45,756
4,22,169,1,4,16,521
1,20,27,43,2,33,793
4,22,231,1,0,32,442
1,16,215,1,1,50,309
1,8,72,0,1,50,309
1,5,174,67,6,11,511
1,5,241,67,4,16,221
1,18,172,1,0,17,508
1,18,172,57,4,16,107
1,20,158,67,2,33,443
1,18,172,67,2,33,793
1,5,174,67,6,11,586
1,5,174,67,6,11,783
1,5,241,67,6,11,586
1,5,174,67,6,11,586
1,18,172,67,0,24,204
1,5,174,1,6,11,642
1,17,211,27,1,50,488
1,5,241,2,4,16,295
1,16,180,67,2,33,348
1,5,241,67,2,33,512
1,18,172,38,2,33,512
1,18,172,67,4,16,85
1,18,172,38,4,16,221
1,18,172,67,4,16,221
1,18,172,67,5,45,756
4,11,176,1,4,16,759
4,22,75,1,6,11,642
1,18,172,38,4,16,220
1,4,24,23,0,24,694
1,20,27,1,2,33,512
1,5,241,67,5,45,103
4,22,30,1,4,16,78
4,6,99,43,2,33,348
1,17,211,27,1,50,527
1,5,174,68,6,11,150
1,18,172,38,2,33,793
1,18,172,43,2,33,348
1,5,241,67,5,45,235
1,18,172,67,2,33,512
1,18,172,38,2,33,793
1,18,172,23,0,38,796
1,18,172,23,0,38,796
1,18,172,23,0,38,796
4,6,71,43,2,33,793
1,18,172,23,1,50,309
4,11,123,1,6,11,761
4,22,192,1,0,38,544
4,22,192,1,0,38,544
4,22,192,1,0,38,544
1,5,174,1,0,10,849
1,18,172,23,0,38,544
1,18,172,23,0,38,544
1,18,172,23,0,38,544
4,22,169,1,4,16,85
1,18,172,54,0,10,849
1,18,172,67,4,16,866
1,18,172,49,1,50,901
1,18,172,22,0,38,88
1,18,172,22,0,38,88
1,18,172,22,0,38,88
4,22,75,1,0,38,88
4,22,75,1,0,38,88
4,22,75,1,0,38,88
1,18,172,23,4,16,221
4,22,23,1,0,38,88
4,22,23,1,0,38,88
4,22,23,1,0,38,88
1,18,172,54,0,38,88
1,18,172,54,0,38,88
1,18,172,54,0,38,88
4,22,178,1,5,45,235
1,18,172,54,0,24,71
1,18,172,1,5,45,758
4,22,58,1,0,24,71
4,22,35,1,0,17,508
1,20,27,1,0,17,508
1,18,172,67,2,33,348
4,11,148,1,5,45,758
1,18,172,54,0,10,849
1,20,107,1,0,24,694
1,18,172,23,1,50,901
1,18,172,23,0,24,71
1,18,172,23,0,38,796
1,18,172,23,0,38,796
1,18,172,23,0,38,796
1,18,172,38,0,10,580
1,18,172,67,5,45,756
1,5,241,67,4,16,85
1,18,172,22,2,33,443
4,22,32,27,2,33,512
1,5,241,67,6,11,783
1,5,20,67,2,33,0
1,20,185,0,4,16,78
1,17,196,1,4,16,707
1,16,131,9,4,16,119
1,20,27,67,2,33,348
1,18,172,1,0,38,725
1,18,172,1,0,38,725
1,18,172,1,0,38,725
4,22,58,1,6,11,150
1,17,161,67,2,33,348
1,18,172,67,2,33,443
1,10,248,23,1,50,940
1,18,172,67,2,33,512
4,11,176,55,2,33,443
1,16,180,67,2,33,443
1,5,174,67,6,11,587
1,18,172,1,1,50,609
1,18,172,67,5,45,758
2,2,36,43,1,50,527
1,20,107,63,0,38,88
1,20,107,63,0,38,88
1,20,107,63,0,38,88
1,20,27,67,2,33,793
4,22,58,1,6,11,587
1,18,172,38,2,33,443
1,18,172,67,1,50,244
1,18,172,38,0,38,796
1,18,172,38,0,38,796
1,18,172,38,0,38,796
4,22,32,1,0,38,725
4,22,32,1,0,38,725
4,22,32,1,0,38,725
1,18,172,67,4,16,107
4,11,138,27,1,50,609
4,11,148,1,0,10,580
1,18,172,67,2,33,348
1,18,172,67,4,16,295
1,17,161,38,2,33,512
4,11,148,1,4,16,220
4,22,75,1,0,38,796
4,22,75,1,0,38,796
4,22,75,1,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,4,16,786
1,20,27,67,2,33,839
1,18,172,67,2,33,512
4,22,169,1,4,16,786
4,22,75,1,0,24,694
1,18,172,67,2,33,793
1,18,172,67,2,33,443
4,22,32,1,0,24,557
1,18,172,1,0,38,796
1,18,172,1,0,38,796
1,18,172,1,0,38,796
1,18,172,1,0,38,796
1,18,172,1,0,38,796
1,18,172,1,0,38,796
1,18,172,67,1,50,688
1,18,172,67,2,33,793
4,22,169,67,1,50,688
1,18,172,67,2,33,512
1,20,107,63,0,32,160
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,5,45,756
1,18,172,67,2,33,512
1,20,107,1,6,11,587
1,18,172,2,5,45,758
1,20,185,1,4,16,119
4,22,32,23,0,38,725
4,22,32,23,0,38,725
4,22,32,23,0,38,725
4,11,148,1,4,16,521
4,11,148,47,6,11,641
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,2,33,348
1,5,241,67,5,45,321
4,11,148,1,5,45,321
4,6,99,1,2,33,512
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,27,1,50,244
1,18,172,67,2,33,793
1,18,172,63,2,33,793
1,18,172,0,2,33,793
4,22,69,64,4,16,85
4,22,192,1,0,38,796
4,22,192,1,0,38,796
4,22,192,1,0,38,796
4,22,191,67,6,11,511
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,20,185,1,4,16,707
1,18,172,67,0,10,708
1,18,172,1,1,50,244
1,18,172,67,0,17,227
1,5,174,49,4,16,120
1,18,172,67,4,16,64
1,18,172,67,5,45,756
1,18,172,67,2,33,348
1,20,185,1,4,16,220
4,22,30,1,4,16,119
1,18,172,68,4,16,113
4,11,148,1,4,16,521
1,20,185,0,4,16,78
2,2,173,24,0,10,578
1,18,172,57,2,33,793
1,18,172,67,5,45,756
1,5,241,67,4,16,78
1,18,172,67,0,10,849
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,67,0,38,796
1,18,172,38,0,10,580
1,5,174,23,0,38,796
1,5,174,23,0,38,796
1,5,174,23,0,38,796
1,5,174,23,0,38,796
1,5,174,23,0,38,796
1,5,174,23,0,38,796
1,18,172,67,0,17,508
1,20,27,43,2,33,793
4,22,38,1,0,24,71
1,18,172,67,0,24,355
4,22,231,1,0,24,557
1,5,241,67,5,45,685
1,20,139,67,6,11,623
1,5,174,1,6,11,344
4,22,192,23,2,33,512
4,22,198,1,6,11,841
1,5,174,67,6,11,262
1,18,172,67,4,16,786
1,18,172,38,4,16,119
